3000.,6000.,9000.,12000.,15000.,18000.,21000.,24000.,27000.,30000.
-4.6549689231520934e-05,-4.650956902471278e-05,-4.6504953646768196e-05,-4.650379524770562e-05,-4.65033607911319e-05,-4.650317670980392e-05,-4.650308170158629e-05,-4.6503027186949515e-05,-4.650299410662952e-05,-4.650300676280832e-05
0.1997859174032282,0.15761618208978168,0.14460437325028075,0.13835231747825846,0.13493443727053067,0.13269712215362028,0.13125736999622986,0.13034716327533416,0.12978910139448116,0.12795874182571768
0.002963156481006243,0.002975126305786327,0.002975848198356382,0.002975922968697377,0.0029757983579870623,0.0029757460395296825,0.0029756763665382217,0.0029755955728414923,0.0029755158349883013,0.002975845087549146
1500.,3000.,4500.,6000.,7500.,9000.,10500.,12000.,13500.,15000.
-0.00037216424340871893,-0.000372041303708679,-0.0003720283011632921,-0.00037202517732103796,-0.0003720242541598545,-0.00037202384649904656,-0.00037202366313614737,-0.0003720235983258575,-0.00037202345257599613,-0.0003720235797618617
0.17491371796300775,0.1467851516109011,0.13827516646707091,0.1344859972323064,0.13218865060584803,0.13095616955868153,0.13024928594848217,0.1297166726777542,0.1304801718630313,0.12904363013959566
0.008405275685869852,0.008414864898574336,0.008415152158638799,0.008414927523642588,0.008415086330194183,0.008415027066228195,0.008414966013712062,0.008415012313300179,0.008414403473163017,0.008415168867798792
760.,1520.,2280.,3040.,3800.,4560.,5320.,6080.,6840.,7600.
-0.002976536240720995,-0.002976209197883999,-0.002976182663034506,-0.0029761791577077056,-0.002976179581262325,-0.002976180323260834,-0.002976181466697192,-0.0029761822511456134,-0.0029761829603306,-0.0029761837077284673
0.1588726782503959,0.1417510258804452,0.13774096423137067,0.1368611221968197,0.13705663208538316,0.13812115057234237,0.13915447130195452,0.14073603719844843,0.14243622109473333,0.14386141778988243
0.0237795630217288,0.023784921324330865,0.023784435851977058,0.023784063400346393,0.02378415632729583,0.023783765005061856,0.023784056162000893,0.023783838622122078,0.023783699804177844,0.023783986862693864
380.,760.,1140.,1520.,1900.,2280.,2660.,3040.,3420.,3800.
-0.023809594223250585,-0.023809098973858772,-0.023809181005467042,-0.023809250612755562,-0.023809298941100954,-0.023809333552356118,-0.0238093597486586,-0.02380937937516294,-0.023809394917790917,-0.023809407287726726
0.1536392201548808,0.14890306397297037,0.1531188606956497,0.15950133652142415,0.1667725397277311,0.17444339079378754,0.18216008348245222,0.1901812407312554,0.19826984458599825,0.2065570665181113
0.06714073917655015,0.06713953313262812,0.06713772557767797,0.06713682079920574,0.06713616864101793,0.0671358413680452,0.06713620801898769,0.06713608472966572,0.06713607049935101,0.0671357913925934
250.,500.,750.,1000.,1250.,1500.,1750.,2000.,2250.,2500.
-0.08035357451848098,-0.08035444654460325,-0.08035522577689186,-0.08035567256007022,-0.08035595358606257,-0.0803561448861469,-0.08035628320533195,-0.08035638880192815,-0.08035647081990917,-0.0803565370553457
0.15912627976096,0.16719379994021785,0.18254072841323554,0.1996158976167564,0.21739885989458071,0.23557560361941315,0.25398209262387106,0.27232859765578793,0.29086566021360344,0.3093441619279599
0.12303207519987289,0.12302326030154621,0.12301962192453723,0.12301827512565551,0.12301749567680197,0.12301677059058275,0.12301612935953334,0.12301639486485302,0.12301622347168308,0.1230164638744723
