6.250000000000000000e-02,1.250000000000000000e-01,2.500000000000000000e-01,5.000000000000000000e-01,7.500000000000000000e-01,1.000000000000000000e+00,1.250000000000000000e+00,1.500000000000000000e+00,1.750000000000000000e+00,2.000000000000000000e+00
4.630617428052322034e-05,3.719683414795616687e-04,2.976492136812784479e-03,2.381034622038751686e-02,8.036055951189688407e-02,1.904789565539013740e-01,3.720259001601671778e-01,6.428585211119843823e-01,1.020833741394661320e+00,1.523808412757830411e+00
9.968223142660541380e-02,1.200821317500309210e-01,1.314485155867458066e-01,1.767778477781639934e-01,2.161856994801795162e-01,3.490852758747574613e-01,5.679975174695844897e-01,8.945356788357369249e-01,1.350536313856436577e+00,1.955234026585244367e+00
3.203991269199779439e-03,8.392845353755935475e-03,2.375437869689054488e-02,6.711641947830018773e-02,1.229700439711862714e-01,1.887903022459447022e-01,2.629337323811661853e-01,3.442976848550101110e-01,4.320261189988878758e-01,5.254308506236442522e-01
